249.47821044921875 440.32696533203125,244.17132568359375 612.8502807617188
359.9834289550781 197.39630126953125,495.98895263671875 534.785400390625
117.59904479980469 805.8042602539062,173.1962890625 619.5921630859375
117.0226058959961 798.4513549804688,79.08094024658203 27.46847915649414
252.68980407714844 393.7227478027344,59.38468933105469 278.8500061035156
273.0607604980469 498.78753662109375,539.6605224609375 153.38819885253906
277.9468688964844 302.8113708496094,218.86802673339844 515.5221557617188
411.90850830078125 486.5683898925781,69.4615478515625 267.45343017578125
197.66671752929688 422.5867614746094,58.45582962036133 310.7685241699219
189.34552001953125 405.16778564453125,168.78514099121094 453.2071533203125
257.3000793457031 524.54443359375,19.313541412353516 31.954660415649414
407.42138671875 334.1515808105469,492.5185546875 611.5114135742188
175.91416931152344 459.3600158691406,514.0866088867188 482.0044860839844
41.113067626953125 796.892333984375,364.11456298828125 597.53173828125
184.08782958984375 694.4287719726562,244.31842041015625 423.593017578125
229.78782653808594 444.7919006347656,130.32264709472656 453.7015380859375
236.44293212890625 505.8346252441406,262.52691650390625 620.4116821289062
231.4823760986328 449.6786804199219,116.06229400634766 54.54403305053711
233.6408233642578 456.2918395996094,421.07537841796875 480.9866027832031
590.389404296875 462.80816650390625,151.66326904296875 638.0996704101562
228.0574951171875 451.11676025390625,451.42633056640625 573.557373046875
350.8887023925781 482.8320007324219,130.32264709472656 453.7015380859375
338.0820007324219 417.0790100097656,149.9548797607422 457.21649169921875
431.5292053222656 477.00244140625,392.3161315917969 757.6844482421875
74.31668853759766 796.1077270507812,245.72669982910156 758.2527465820312
272.4727783203125 439.9247741699219,69.92571258544922 358.8842468261719
70.05877685546875 792.5090942382812,154.8475799560547 558.8449096679688
270.61395263671875 410.8502502441406,539.6487426757812 146.41734313964844
362.6335144042969 416.36370849609375,169.7952423095703 467.9121398925781
316.99700927734375 464.4247131347656,233.37173461914062 341.69732666015625
246.64349365234375 802.8692016601562,511.2684631347656 550.5485229492188
388.94818115234375 475.4273681640625,458.2566833496094 437.2320556640625
219.15354919433594 360.17083740234375,143.94740295410156 432.7626953125
540.431396484375 448.6570129394531,371.4350891113281 154.8152618408203
567.3916625976562 475.1285400390625,204.60450744628906 415.130126953125
58.79542922973633 454.37884521484375,562.5640258789062 564.5161743164062
244.35047912597656 453.1767883300781,172.13546752929688 424.0680236816406
360.4526672363281 197.39122009277344,268.0320739746094 519.0907592773438
387.43133544921875 197.11830139160156,214.78302001953125 394.4139099121094
417.6247253417969 487.1688232421875,207.33482360839844 793.8275756835938
401.96124267578125 290.26031494140625,245.5391387939453 617.54248046875
9.264945030212402 478.455322265625,274.09124755859375 608.0977783203125
392.1660461425781 290.55810546875,163.5525360107422 519.2552490234375
83.42372131347656 811.1583251953125,519.3968505859375 568.1626586914062
187.48143005371094 457.7193908691406,118.37760162353516 446.82806396484375
102.51664733886719 795.4461059570312,59.64107894897461 347.3158874511719
58.65952682495117 417.4160461425781,129.18695068359375 590.2150268554688
87.284912109375 810.2437133789062,61.6518669128418 351.25689697265625
362.4205017089844 412.0518493652344,166.07032775878906 441.0818786621094
109.65377044677734 802.10302734375,207.33482360839844 793.8275756835938
378.6947937011719 525.2957763671875,71.61551666259766 579.1341552734375
209.00057983398438 437.8589172363281,431.78997802734375 152.2940216064453
186.8035888671875 475.9888000488281,238.1652069091797 618.8635864257812
341.595458984375 384.4625549316406,131.42568969726562 561.5809936523438
232.89657592773438 452.9408874511719,37.788326263427734 339.9158935546875
93.16138458251953 795.3612060546875,63.34756088256836 415.8810119628906
421.3458251953125 479.88348388671875,262.52691650390625 620.4116821289062
427.92108154296875 310.3353271484375,184.9628448486328 633.917724609375
229.2312774658203 456.9109191894531,438.548828125 472.6915588378906
191.12306213378906 464.6406555175781,90.2430648803711 503.10357666015625
276.2483825683594 271.5320129394531,196.79115295410156 361.2032470703125
42.730873107910156 416.96319580078125,190.47547912597656 416.9891052246094
256.6530456542969 454.8248596191406,175.16061401367188 778.3840942382812
111.48042297363281 812.0927124023438,180.17782592773438 580.951171875
56.00760269165039 778.32568359375,202.5716552734375 404.284912109375
41.522926330566406 796.09619140625,197.6192169189453 401.7052307128906
216.49241638183594 396.1150207519531,33.481346130371094 283.2165832519531
367.1634521484375 390.8334045410156,236.9662322998047 812.3483276367188
432.1113586425781 196.8358917236328,537.6046142578125 549.2423706054688
187.48143005371094 457.7193908691406,118.37760162353516 446.82806396484375
221.87591552734375 456.5822448730469,67.22626495361328 434.7228698730469
328.2914733886719 529.3880615234375,537.042236328125 138.42100524902344
279.49322509765625 253.85885620117188,112.37557983398438 356.9866027832031
328.2646484375 253.9962921142578,434.34185791015625 601.5213623046875
363.67608642578125 260.4090881347656,218.86802673339844 515.5221557617188
114.3568115234375 444.8358459472656,160.99925231933594 792.3314208984375
41.113067626953125 796.892333984375,464.2851867675781 364.47955322265625
77.03923034667969 788.2607421875,236.2137451171875 344.50152587890625
310.9690856933594 295.4921875,222.0772705078125 624.1641845703125
231.4823760986328 449.6786804199219,14.648248672485352 143.71115112304688
238.57028198242188 449.4015808105469,100.27635192871094 588.027099609375
563.3111572265625 461.8385009765625,188.5948944091797 446.95086669921875
204.55047607421875 408.6248474121094,287.82720947265625 784.447265625
385.7212219238281 296.03631591796875,230.84365844726562 400.4158935546875
328.2646484375 253.9962921142578,426.16650390625 600.9600830078125
229.2312774658203 456.9109191894531,185.38731384277344 434.9229736328125
385.4468078613281 524.2012329101562,50.44074630737305 130.3399200439453
347.447265625 420.90069580078125,244.31842041015625 423.593017578125
109.65377044677734 802.10302734375,96.49526977539062 530.8532104492188
401.96124267578125 290.26031494140625,166.79403686523438 553.1771240234375
321.9414367675781 257.64892578125,163.5525360107422 519.2552490234375
280.0893859863281 299.5874938964844,127.50404357910156 496.6566162109375
399.7718811035156 304.9974365234375,237.51759338378906 590.338134765625
389.0560302734375 287.4540710449219,176.1327667236328 578.4603881835938
38.3336181640625 409.4595031738281,329.39495849609375 113.3852767944336
329.9043884277344 411.74664306640625,173.11749267578125 579.5415649414062
119.9779281616211 800.4862060546875,173.1962890625 619.5921630859375
72.72503662109375 775.4639892578125,245.5391387939453 617.54248046875
395.63922119140625 325.5688781738281,100.08526611328125 425.9436340332031
405.7564697265625 501.5603332519531,207.33482360839844 793.8275756835938
363.8410339355469 496.5682067871094,104.07908630371094 439.3962097167969
381.765380859375 477.29547119140625,184.7307586669922 446.7035217285156
328.0002746582031 386.4134826660156,435.6028747558594 141.10398864746094
347.51611328125 402.5411376953125,540.5929565429688 509.69134521484375
44.75371170043945 797.8429565429688,127.50404357910156 496.6566162109375
209.00057983398438 437.8589172363281,101.33990478515625 21.472030639648438
268.5696716308594 417.22369384765625,77.1228256225586 392.28271484375
233.2023162841797 445.5275573730469,243.150146484375 522.8541259765625
291.8396911621094 330.4349670410156,243.40768432617188 620.4669799804688
540.431396484375 448.6570129394531,250.0980987548828 766.2315673828125
405.7564697265625 501.5603332519531,420.4687805175781 487.58251953125
451.6089782714844 356.82061767578125,368.19903564453125 561.2044677734375
347.51611328125 402.5411376953125,445.3445129394531 447.6446533203125
36.797420501708984 525.2319946289062,95.08674621582031 84.59907531738281
260.7811584472656 395.86798095703125,168.78514099121094 453.2071533203125
90.61549377441406 409.6801452636719,221.4827423095703 422.4745788574219
296.0563049316406 334.7427062988281,144.43943786621094 556.2339477539062
405.0119934082031 285.3074645996094,27.079912185668945 41.03252410888672
388.5906066894531 290.3924255371094,351.4099426269531 537.3473510742188
271.3801574707031 495.9134826660156,122.32038879394531 479.8046875
177.88450622558594 436.608642578125,174.04290771484375 434.83892822265625
246.8988037109375 803.35498046875,308.33465576171875 809.2340087890625
178.30616760253906 496.2206115722656,254.73904418945312 769.4703979492188
256.25787353515625 398.99212646484375,180.32496643066406 479.2811279296875
347.51611328125 402.5411376953125,153.42279052734375 484.5953369140625
328.2646484375 253.9962921142578,29.170230865478516 59.25639724731445
60.90272521972656 445.591064453125,36.057621002197266 69.76238250732422
246.8988037109375 803.35498046875,429.18450927734375 474.5304260253906
256.04742431640625 443.32232666015625,236.1523895263672 522.791015625
215.56301879882812 440.26007080078125,225.67881774902344 423.38690185546875
179.65509033203125 495.4786071777344,428.7406311035156 145.79135131835938
70.05877685546875 792.5090942382812,261.5030212402344 549.3428955078125
265.2052307128906 556.129150390625,243.02664184570312 605.510009765625
446.2711181640625 458.684814453125,309.59326171875 646.3134155273438
427.70831298828125 322.90594482421875,378.4143981933594 598.3489990234375
186.0896759033203 436.0890808105469,115.95345306396484 599.6866455078125
362.6335144042969 416.36370849609375,265.66162109375 590.8911743164062
335.3856201171875 494.0549621582031,435.6028747558594 141.10398864746094
331.7145690917969 255.05323791503906,245.92694091796875 563.1621704101562
282.9520263671875 297.2420959472656,94.65727233886719 483.9052429199219
579.1364135742188 526.9577026367188,496.563232421875 145.74903869628906
